idCompte,descriptionCompte,nomBanque,idUtilisateur,dateHeureCreation,dateHeureMAJ,montantInitial,dernierMontantCalculé
590,,Orange Bank,291,2025-06-17 12:39:15,2025-06-17 12:39:15,4253.0,4253.0
591,,AXA Banque,292,2025-06-17 12:39:15,2025-06-17 12:39:15,6064.0,6064.0
592,,La Banque Postale,292,2025-06-17 12:39:15,2025-06-17 12:39:15,4128.0,4128.0
593,,ING,293,2025-06-17 12:39:15,2025-06-17 12:39:15,3695.0,3695.0
594,,Hello Bank,294,2025-06-17 12:39:15,2025-06-17 12:39:15,8616.0,8616.0
595,,Groupama,294,2025-06-17 12:39:15,2025-06-17 12:39:15,846.0,846.0
596,,Revolut,295,2025-06-17 12:39:15,2025-06-17 12:39:15,2183.0,2183.0
597,,AXA Banque,295,2025-06-17 12:39:15,2025-06-17 12:39:15,1674.0,1674.0
598,,Orange Bank,296,2025-06-17 12:39:15,2025-06-17 12:39:15,1963.0,1963.0
599,,N26,296,2025-06-17 12:39:15,2025-06-17 12:39:15,3807.0,3807.0
600,,Groupama,297,2025-06-17 12:39:15,2025-06-17 12:39:15,7240.0,7240.0
601,,Lydia,297,2025-06-17 12:39:15,2025-06-17 12:39:15,1094.0,1094.0
602,,Orange Bank,297,2025-06-17 12:39:15,2025-06-17 12:39:15,5564.0,5564.0
603,,LCL,298,2025-06-17 12:39:15,2025-06-17 12:39:15,5230.0,5230.0
604,,Crédit Agricole,299,2025-06-17 12:39:15,2025-06-17 12:39:15,1261.0,1261.0
605,,Caisse d'épargne,300,2025-06-17 12:39:15,2025-06-17 12:39:15,4236.0,4236.0
606,,Crédit Mutuel,300,2025-06-17 12:39:15,2025-06-17 12:39:15,7145.0,7145.0
607,,AXA Banque,301,2025-06-17 12:39:15,2025-06-17 12:39:15,9149.0,9149.0
608,,LCL,302,2025-06-17 12:39:15,2025-06-17 12:39:15,5947.0,5947.0
609,,BNP Paribas,302,2025-06-17 12:39:15,2025-06-17 12:39:15,6329.0,6329.0
610,,N26,303,2025-06-17 12:39:15,2025-06-17 12:39:15,7071.0,7071.0
611,,Fortuneo,303,2025-06-17 12:39:15,2025-06-17 12:39:15,7462.0,7462.0
612,,Lydia,303,2025-06-17 12:39:15,2025-06-17 12:39:15,7956.0,7956.0
613,,Allianz,304,2025-06-17 12:39:15,2025-06-17 12:39:15,5443.0,5443.0
614,,AXA Banque,304,2025-06-17 12:39:15,2025-06-17 12:39:15,9954.0,9954.0
615,,BoursoBank,305,2025-06-17 12:39:15,2025-06-17 12:39:15,2092.0,2092.0
616,,AXA Banque,306,2025-06-17 12:39:15,2025-06-17 12:39:15,987.0,987.0
617,,Banque Populaire,307,2025-06-17 12:39:15,2025-06-17 12:39:15,6873.0,6873.0
618,,LCL,307,2025-06-17 12:39:15,2025-06-17 12:39:15,3549.0,3549.0
619,,Groupama,307,2025-06-17 12:39:15,2025-06-17 12:39:15,3928.0,3928.0
620,,BNP Paribas,308,2025-06-17 12:39:15,2025-06-17 12:39:15,2420.0,2420.0
621,,Société Générale,308,2025-06-17 12:39:15,2025-06-17 12:39:15,8026.0,8026.0
622,,Société Générale,309,2025-06-17 12:39:15,2025-06-17 12:39:15,1651.0,1651.0
623,,BNP Paribas,309,2025-06-17 12:39:15,2025-06-17 12:39:15,4281.0,4281.0
624,,BoursoBank,309,2025-06-17 12:39:15,2025-06-17 12:39:15,1900.0,1900.0
625,,Lydia,310,2025-06-17 12:39:15,2025-06-17 12:39:15,4207.0,4207.0
626,,Caisse d'épargne,311,2025-06-17 12:39:15,2025-06-17 12:39:15,977.0,977.0
627,,Lydia,311,2025-06-17 12:39:15,2025-06-17 12:39:15,475.0,475.0
628,,N26,311,2025-06-17 12:39:15,2025-06-17 12:39:15,2985.0,2985.0
629,,Etoro,312,2025-06-17 12:39:15,2025-06-17 12:39:15,700.0,700.0
630,,LCL,313,2025-06-17 12:39:15,2025-06-17 12:39:15,143.0,143.0
631,,Orange Bank,313,2025-06-17 12:39:15,2025-06-17 12:39:15,4562.0,4562.0
632,,Crédit Mutuel,314,2025-06-17 12:39:15,2025-06-17 12:39:15,2664.0,2664.0
633,,Orange Bank,314,2025-06-17 12:39:15,2025-06-17 12:39:15,9324.0,9324.0
634,,Crédit Mutuel,315,2025-06-17 12:39:15,2025-06-17 12:39:15,9216.0,9216.0
635,,Hello Bank,315,2025-06-17 12:39:15,2025-06-17 12:39:15,4317.0,4317.0
636,,ING,315,2025-06-17 12:39:15,2025-06-17 12:39:15,1214.0,1214.0
637,,BoursoBank,316,2025-06-17 12:39:15,2025-06-17 12:39:15,7885.0,7885.0
638,,B FOR Bank,316,2025-06-17 12:39:15,2025-06-17 12:39:15,4263.0,4263.0
639,,N26,317,2025-06-17 12:39:15,2025-06-17 12:39:15,7604.0,7604.0
640,,Revolut,317,2025-06-17 12:39:15,2025-06-17 12:39:15,1892.0,1892.0
641,,BoursoBank,318,2025-06-17 12:39:15,2025-06-17 12:39:15,9313.0,9313.0
642,,BNP Paribas,318,2025-06-17 12:39:15,2025-06-17 12:39:15,6380.0,6380.0
643,,LCL,319,2025-06-17 12:39:15,2025-06-17 12:39:15,6087.0,6087.0
644,,Allianz,320,2025-06-17 12:39:15,2025-06-17 12:39:15,3140.0,3140.0
645,,Hello Bank,321,2025-06-17 12:39:15,2025-06-17 12:39:15,964.0,964.0
646,,Orange Bank,321,2025-06-17 12:39:15,2025-06-17 12:39:15,4299.0,4299.0
647,,Etoro,321,2025-06-17 12:39:15,2025-06-17 12:39:15,1362.0,1362.0
648,,AXA Banque,322,2025-06-17 12:39:15,2025-06-17 12:39:15,6466.0,6466.0
649,,Crédit Agricole,322,2025-06-17 12:39:15,2025-06-17 12:39:15,1770.0,1770.0
650,,AXA Banque,323,2025-06-17 12:39:15,2025-06-17 12:39:15,7948.0,7948.0
651,,HSBC,323,2025-06-17 12:39:15,2025-06-17 12:39:15,505.0,505.0
652,,Revolut,323,2025-06-17 12:39:15,2025-06-17 12:39:15,6491.0,6491.0
653,,Caisse d'épargne,324,2025-06-17 12:39:15,2025-06-17 12:39:15,3456.0,3456.0
654,,BoursoBank,324,2025-06-17 12:39:15,2025-06-17 12:39:15,705.0,705.0
655,,La Banque Postale,324,2025-06-17 12:39:15,2025-06-17 12:39:15,1376.0,1376.0
656,,Allianz,325,2025-06-17 12:39:15,2025-06-17 12:39:15,5984.0,5984.0
657,,B FOR Bank,325,2025-06-17 12:39:15,2025-06-17 12:39:15,4571.0,4571.0
658,,Crédit Mutuel,325,2025-06-17 12:39:15,2025-06-17 12:39:15,4793.0,4793.0
659,,AXA Banque,326,2025-06-17 12:39:15,2025-06-17 12:39:15,2936.0,2936.0
660,,Orange Bank,326,2025-06-17 12:39:15,2025-06-17 12:39:15,6109.0,6109.0
661,,Banque Populaire,326,2025-06-17 12:39:15,2025-06-17 12:39:15,1512.0,1512.0
662,,Fortuneo,327,2025-06-17 12:39:15,2025-06-17 12:39:15,2581.0,2581.0
663,,La Banque Postale,327,2025-06-17 12:39:15,2025-06-17 12:39:15,5896.0,5896.0
664,,AXA Banque,327,2025-06-17 12:39:15,2025-06-17 12:39:15,1979.0,1979.0
665,,N26,328,2025-06-17 12:39:15,2025-06-17 12:39:15,1548.0,1548.0
666,,Allianz,328,2025-06-17 12:39:15,2025-06-17 12:39:15,8229.0,8229.0
667,,ING,329,2025-06-17 12:39:15,2025-06-17 12:39:15,4309.0,4309.0
668,,N26,329,2025-06-17 12:39:15,2025-06-17 12:39:15,2028.0,2028.0
669,,LCL,329,2025-06-17 12:39:15,2025-06-17 12:39:15,2570.0,2570.0
670,,Société Générale,330,2025-06-17 12:39:15,2025-06-17 12:39:15,3894.0,3894.0
671,,La Banque Postale,331,2025-06-17 12:39:15,2025-06-17 12:39:15,8734.0,8734.0
672,,Orange Bank,331,2025-06-17 12:39:15,2025-06-17 12:39:15,2000.0,2000.0
673,,Crédit Mutuel,331,2025-06-17 12:39:15,2025-06-17 12:39:15,6115.0,6115.0
674,,Lydia,332,2025-06-17 12:39:15,2025-06-17 12:39:15,9687.0,9687.0
675,,BoursoBank,332,2025-06-17 12:39:15,2025-06-17 12:39:15,8573.0,8573.0
676,,LCL,332,2025-06-17 12:39:15,2025-06-17 12:39:15,5818.0,5818.0
677,,LCL,333,2025-06-17 12:39:15,2025-06-17 12:39:15,2746.0,2746.0
678,,HSBC,333,2025-06-17 12:39:15,2025-06-17 12:39:15,7632.0,7632.0
679,,Orange Bank,334,2025-06-17 12:39:15,2025-06-17 12:39:15,5047.0,5047.0
680,,N26,335,2025-06-17 12:39:15,2025-06-17 12:39:15,187.0,187.0
681,,BoursoBank,335,2025-06-17 12:39:15,2025-06-17 12:39:15,3664.0,3664.0
682,,Lydia,335,2025-06-17 12:39:15,2025-06-17 12:39:15,3408.0,3408.0
683,,ING,336,2025-06-17 12:39:15,2025-06-17 12:39:15,8578.0,8578.0
684,,Banque Populaire,336,2025-06-17 12:39:15,2025-06-17 12:39:15,1741.0,1741.0
685,,Allianz,336,2025-06-17 12:39:15,2025-06-17 12:39:15,9455.0,9455.0
686,,ING,337,2025-06-17 12:39:15,2025-06-17 12:39:15,7007.0,7007.0
687,,Groupama,337,2025-06-17 12:39:15,2025-06-17 12:39:15,9466.0,9466.0
688,,Crédit Mutuel,337,2025-06-17 12:39:15,2025-06-17 12:39:15,3008.0,3008.0
689,,Lydia,338,2025-06-17 12:39:15,2025-06-17 12:39:15,6288.0,6288.0
690,,Fortuneo,338,2025-06-17 12:39:15,2025-06-17 12:39:15,9066.0,9066.0
691,,Groupama,338,2025-06-17 12:39:15,2025-06-17 12:39:15,3434.0,3434.0
692,,La Banque Postale,339,2025-06-17 12:39:15,2025-06-17 12:39:15,9353.0,9353.0
693,,Banque Populaire,340,2025-06-17 12:39:15,2025-06-17 12:39:15,5818.0,5818.0
694,,Crédit Mutuel,340,2025-06-17 12:39:15,2025-06-17 12:39:15,6274.0,6274.0
695,,Fortuneo,341,2025-06-17 12:39:15,2025-06-17 12:39:15,8766.0,8766.0
696,,BNP Paribas,342,2025-06-17 12:39:15,2025-06-17 12:39:15,1400.0,1400.0
697,,BNP Paribas,343,2025-06-17 12:39:15,2025-06-17 12:39:15,5873.0,5873.0
698,,BoursoBank,344,2025-06-17 12:39:15,2025-06-17 12:39:15,5983.0,5983.0
699,,ING,344,2025-06-17 12:39:15,2025-06-17 12:39:15,610.0,610.0
700,,N26,345,2025-06-17 12:39:15,2025-06-17 12:39:15,3884.0,3884.0
701,,Groupama,345,2025-06-17 12:39:15,2025-06-17 12:39:15,7007.0,7007.0
702,,Crédit Agricole,345,2025-06-17 12:39:15,2025-06-17 12:39:15,2911.0,2911.0
703,,LCL,346,2025-06-17 12:39:15,2025-06-17 12:39:15,9398.0,9398.0
704,,Hello Bank,346,2025-06-17 12:39:15,2025-06-17 12:39:15,9364.0,9364.0
705,,Caisse d'épargne,346,2025-06-17 12:39:15,2025-06-17 12:39:15,9388.0,9388.0
706,,AXA Banque,347,2025-06-17 12:39:15,2025-06-17 12:39:15,2646.0,2646.0
707,,HSBC,348,2025-06-17 12:39:15,2025-06-17 12:39:15,3593.0,3593.0
708,,Caisse d'épargne,349,2025-06-17 12:39:15,2025-06-17 12:39:15,3244.0,3244.0
709,,Lydia,350,2025-06-17 12:39:15,2025-06-17 12:39:15,6471.0,6471.0
710,,LCL,350,2025-06-17 12:39:15,2025-06-17 12:39:15,6684.0,6684.0
711,,Groupama,351,2025-06-17 12:39:15,2025-06-17 12:39:15,1818.0,1818.0
712,,ING,352,2025-06-17 12:39:15,2025-06-17 12:39:15,4555.0,4555.0
713,,AXA Banque,352,2025-06-17 12:39:15,2025-06-17 12:39:15,398.0,398.0
714,,Hello Bank,352,2025-06-17 12:39:15,2025-06-17 12:39:15,2454.0,2454.0
715,,Société Générale,353,2025-06-17 12:39:15,2025-06-17 12:39:15,143.0,143.0
716,,Banque Populaire,353,2025-06-17 12:39:15,2025-06-17 12:39:15,1554.0,1554.0
717,,ING,354,2025-06-17 12:39:15,2025-06-17 12:39:15,9248.0,9248.0
718,,ING,355,2025-06-17 12:39:15,2025-06-17 12:39:15,626.0,626.0
719,,Etoro,356,2025-06-17 12:39:15,2025-06-17 12:39:15,661.0,661.0
720,,Orange Bank,357,2025-06-17 12:39:15,2025-06-17 12:39:15,7434.0,7434.0
721,,ING,358,2025-06-17 12:39:15,2025-06-17 12:39:15,1740.0,1740.0
722,,Banque Populaire,358,2025-06-17 12:39:15,2025-06-17 12:39:15,4561.0,4561.0
723,,Hello Bank,358,2025-06-17 12:39:15,2025-06-17 12:39:15,2576.0,2576.0
724,,LCL,359,2025-06-17 12:39:15,2025-06-17 12:39:15,6363.0,6363.0
725,,HSBC,360,2025-06-17 12:39:15,2025-06-17 12:39:15,5941.0,5941.0
726,,Caisse d'épargne,361,2025-06-17 12:39:15,2025-06-17 12:39:15,7981.0,7981.0
727,,Banque Populaire,362,2025-06-17 12:39:15,2025-06-17 12:39:15,3225.0,3225.0
728,,Hello Bank,362,2025-06-17 12:39:15,2025-06-17 12:39:15,1717.0,1717.0
729,,N26,362,2025-06-17 12:39:15,2025-06-17 12:39:15,2464.0,2464.0
730,,ING,363,2025-06-17 12:39:15,2025-06-17 12:39:15,7051.0,7051.0
731,,Société Générale,363,2025-06-17 12:39:15,2025-06-17 12:39:15,7621.0,7621.0
732,,AXA Banque,363,2025-06-17 12:39:15,2025-06-17 12:39:15,9332.0,9332.0
733,,Fortuneo,364,2025-06-17 12:39:15,2025-06-17 12:39:15,6286.0,6286.0
734,,Société Générale,364,2025-06-17 12:39:15,2025-06-17 12:39:15,8605.0,8605.0
735,,LCL,365,2025-06-17 12:39:15,2025-06-17 12:39:15,8399.0,8399.0
736,,N26,365,2025-06-17 12:39:15,2025-06-17 12:39:15,1960.0,1960.0
737,,Caisse d'épargne,365,2025-06-17 12:39:15,2025-06-17 12:39:15,3828.0,3828.0
738,,Crédit Agricole,366,2025-06-17 12:39:15,2025-06-17 12:39:15,9884.0,9884.0
739,,AXA Banque,366,2025-06-17 12:39:15,2025-06-17 12:39:15,4770.0,4770.0
740,,AXA Banque,367,2025-06-17 12:39:15,2025-06-17 12:39:15,3787.0,3787.0
741,,Hello Bank,367,2025-06-17 12:39:15,2025-06-17 12:39:15,78.0,78.0
742,,Fortuneo,368,2025-06-17 12:39:15,2025-06-17 12:39:15,5559.0,5559.0
743,,BNP Paribas,368,2025-06-17 12:39:15,2025-06-17 12:39:15,8128.0,8128.0
744,,Fortuneo,369,2025-06-17 12:39:15,2025-06-17 12:39:15,3679.0,3679.0
745,,Groupama,369,2025-06-17 12:39:15,2025-06-17 12:39:15,2877.0,2877.0
746,,Caisse d'épargne,370,2025-06-17 12:39:15,2025-06-17 12:39:15,706.0,706.0
747,,Société Générale,370,2025-06-17 12:39:15,2025-06-17 12:39:15,1498.0,1498.0
748,,AXA Banque,371,2025-06-17 12:39:15,2025-06-17 12:39:15,5897.0,5897.0
749,,HSBC,371,2025-06-17 12:39:15,2025-06-17 12:39:15,6892.0,6892.0
750,,B FOR Bank,371,2025-06-17 12:39:15,2025-06-17 12:39:15,3244.0,3244.0
751,,Crédit Mutuel,372,2025-06-17 12:39:15,2025-06-17 12:39:15,2936.0,2936.0
752,,Revolut,373,2025-06-17 12:39:15,2025-06-17 12:39:15,3313.0,3313.0
753,,Lydia,373,2025-06-17 12:39:15,2025-06-17 12:39:15,4569.0,4569.0
754,,AXA Banque,373,2025-06-17 12:39:15,2025-06-17 12:39:15,8505.0,8505.0
755,,N26,374,2025-06-17 12:39:15,2025-06-17 12:39:15,7148.0,7148.0
756,,Allianz,374,2025-06-17 12:39:15,2025-06-17 12:39:15,3322.0,3322.0
757,,Orange Bank,375,2025-06-17 12:39:15,2025-06-17 12:39:15,9188.0,9188.0
758,,Groupama,376,2025-06-17 12:39:15,2025-06-17 12:39:15,241.0,241.0
759,,BNP Paribas,376,2025-06-17 12:39:15,2025-06-17 12:39:15,7805.0,7805.0
760,,La Banque Postale,377,2025-06-17 12:39:15,2025-06-17 12:39:15,9960.0,9960.0
761,,Société Générale,377,2025-06-17 12:39:15,2025-06-17 12:39:15,4030.0,4030.0
762,,Allianz,378,2025-06-17 12:39:15,2025-06-17 12:39:15,3634.0,3634.0
763,,La Banque Postale,378,2025-06-17 12:39:15,2025-06-17 12:39:15,9856.0,9856.0
764,,BoursoBank,378,2025-06-17 12:39:15,2025-06-17 12:39:15,5977.0,5977.0
765,,BoursoBank,379,2025-06-17 12:39:15,2025-06-17 12:39:15,9056.0,9056.0
766,,ING,379,2025-06-17 12:39:15,2025-06-17 12:39:15,8826.0,8826.0
767,,BNP Paribas,379,2025-06-17 12:39:15,2025-06-17 12:39:15,5583.0,5583.0
768,,Crédit Agricole,380,2025-06-17 12:39:15,2025-06-17 12:39:15,7520.0,7520.0
769,,Groupama,380,2025-06-17 12:39:15,2025-06-17 12:39:15,5929.0,5929.0
770,,ING,381,2025-06-17 12:39:15,2025-06-17 12:39:15,1145.0,1145.0
771,,Revolut,382,2025-06-17 12:39:15,2025-06-17 12:39:15,3251.0,3251.0
772,,Hello Bank,382,2025-06-17 12:39:15,2025-06-17 12:39:15,8684.0,8684.0
773,,La Banque Postale,383,2025-06-17 12:39:15,2025-06-17 12:39:15,7939.0,7939.0
774,,Caisse d'épargne,383,2025-06-17 12:39:15,2025-06-17 12:39:15,8272.0,8272.0
775,,Société Générale,384,2025-06-17 12:39:15,2025-06-17 12:39:15,7130.0,7130.0
776,,AXA Banque,384,2025-06-17 12:39:15,2025-06-17 12:39:15,1198.0,1198.0
777,,Fortuneo,384,2025-06-17 12:39:15,2025-06-17 12:39:15,9797.0,9797.0
778,,Fortuneo,385,2025-06-17 12:39:15,2025-06-17 12:39:15,3674.0,3674.0
779,,Banque Populaire,385,2025-06-17 12:39:15,2025-06-17 12:39:15,2005.0,2005.0
780,,Orange Bank,385,2025-06-17 12:39:15,2025-06-17 12:39:15,5934.0,5934.0
781,,Hello Bank,386,2025-06-17 12:39:15,2025-06-17 12:39:15,6625.0,6625.0
782,,Groupama,386,2025-06-17 12:39:15,2025-06-17 12:39:15,5289.0,5289.0
783,,Banque Populaire,387,2025-06-17 12:39:15,2025-06-17 12:39:15,2501.0,2501.0
784,,Fortuneo,388,2025-06-17 12:39:15,2025-06-17 12:39:15,8876.0,8876.0
785,,Banque Populaire,389,2025-06-17 12:39:15,2025-06-17 12:39:15,3815.0,3815.0
786,,BoursoBank,390,2025-06-17 12:39:15,2025-06-17 12:39:15,8808.0,8808.0
787,,ING,391,2025-06-17 12:39:15,2025-06-17 12:39:15,3021.0,3021.0
788,,B FOR Bank,391,2025-06-17 12:39:15,2025-06-17 12:39:15,7485.0,7485.0
789,,B FOR Bank,392,2025-06-17 12:39:15,2025-06-17 12:39:15,5515.0,5515.0
790,,Hello Bank,393,2025-06-17 12:39:15,2025-06-17 12:39:15,2180.0,2180.0
791,,AXA Banque,393,2025-06-17 12:39:15,2025-06-17 12:39:15,316.0,316.0
792,,HSBC,393,2025-06-17 12:39:15,2025-06-17 12:39:15,2988.0,2988.0
793,,La Banque Postale,394,2025-06-17 12:39:15,2025-06-17 12:39:15,949.0,949.0
794,,LCL,395,2025-06-17 12:39:15,2025-06-17 12:39:15,7481.0,7481.0
795,,Crédit Agricole,396,2025-06-17 12:39:15,2025-06-17 12:39:15,4589.0,4589.0
796,,N26,396,2025-06-17 12:39:15,2025-06-17 12:39:15,3046.0,3046.0
797,,Allianz,396,2025-06-17 12:39:15,2025-06-17 12:39:15,5014.0,5014.0
798,,Banque Populaire,397,2025-06-17 12:39:15,2025-06-17 12:39:15,3156.0,3156.0
799,,Allianz,397,2025-06-17 12:39:15,2025-06-17 12:39:15,5119.0,5119.0
800,,AXA Banque,398,2025-06-17 12:39:15,2025-06-17 12:39:15,2629.0,2629.0
801,,Groupama,398,2025-06-17 12:39:15,2025-06-17 12:39:15,3448.0,3448.0
802,,Caisse d'épargne,398,2025-06-17 12:39:15,2025-06-17 12:39:15,2938.0,2938.0
803,,Etoro,399,2025-06-17 12:39:15,2025-06-17 12:39:15,5785.0,5785.0
804,,Crédit Agricole,399,2025-06-17 12:39:15,2025-06-17 12:39:15,9511.0,9511.0
805,,Crédit Agricole,400,2025-06-17 12:39:15,2025-06-17 12:39:15,9422.0,9422.0
806,,Groupama,400,2025-06-17 12:39:15,2025-06-17 12:39:15,9069.0,9069.0
807,,Crédit Agricole,401,2025-06-17 12:39:15,2025-06-17 12:39:15,4602.0,4602.0
808,,BoursoBank,402,2025-06-17 12:39:15,2025-06-17 12:39:15,271.0,271.0
809,,Crédit Mutuel,402,2025-06-17 12:39:15,2025-06-17 12:39:15,4319.0,4319.0
810,,Orange Bank,402,2025-06-17 12:39:15,2025-06-17 12:39:15,8325.0,8325.0
811,,BoursoBank,403,2025-06-17 12:39:15,2025-06-17 12:39:15,5074.0,5074.0
812,,N26,403,2025-06-17 12:39:15,2025-06-17 12:39:15,9500.0,9500.0
813,,Banque Populaire,404,2025-06-17 12:39:15,2025-06-17 12:39:15,5471.0,5471.0
814,,La Banque Postale,404,2025-06-17 12:39:15,2025-06-17 12:39:15,9090.0,9090.0
815,,LCL,404,2025-06-17 12:39:15,2025-06-17 12:39:15,8723.0,8723.0
816,,La Banque Postale,405,2025-06-17 12:39:15,2025-06-17 12:39:15,1360.0,1360.0
817,,Crédit Mutuel,405,2025-06-17 12:39:15,2025-06-17 12:39:15,2925.0,2925.0
818,,Lydia,406,2025-06-17 12:39:15,2025-06-17 12:39:15,9129.0,9129.0
819,,B FOR Bank,406,2025-06-17 12:39:15,2025-06-17 12:39:15,8606.0,8606.0
820,,Etoro,406,2025-06-17 12:39:15,2025-06-17 12:39:15,5097.0,5097.0
821,,ING,407,2025-06-17 12:39:15,2025-06-17 12:39:15,7762.0,7762.0
822,,HSBC,408,2025-06-17 12:39:15,2025-06-17 12:39:15,2657.0,2657.0
823,,Société Générale,408,2025-06-17 12:39:15,2025-06-17 12:39:15,289.0,289.0
824,,Caisse d'épargne,409,2025-06-17 12:39:15,2025-06-17 12:39:15,2459.0,2459.0
825,,Etoro,409,2025-06-17 12:39:15,2025-06-17 12:39:15,6573.0,6573.0
826,,La Banque Postale,410,2025-06-17 12:39:15,2025-06-17 12:39:15,7847.0,7847.0
827,,B FOR Bank,410,2025-06-17 12:39:15,2025-06-17 12:39:15,6060.0,6060.0
828,,Crédit Mutuel,411,2025-06-17 12:39:15,2025-06-17 12:39:15,657.0,657.0
829,,Société Générale,411,2025-06-17 12:39:15,2025-06-17 12:39:15,700.0,700.0
830,,AXA Banque,411,2025-06-17 12:39:15,2025-06-17 12:39:15,170.0,170.0
831,,Etoro,412,2025-06-17 12:39:15,2025-06-17 12:39:15,4420.0,4420.0
832,,BoursoBank,412,2025-06-17 12:39:15,2025-06-17 12:39:15,81.0,81.0
833,,Orange Bank,413,2025-06-17 12:39:15,2025-06-17 12:39:15,6812.0,6812.0
834,,Crédit Agricole,413,2025-06-17 12:39:15,2025-06-17 12:39:15,59.0,59.0
835,,Crédit Agricole,414,2025-06-17 12:39:15,2025-06-17 12:39:15,8649.0,8649.0
836,,Fortuneo,415,2025-06-17 12:39:15,2025-06-17 12:39:15,4017.0,4017.0
837,,N26,415,2025-06-17 12:39:15,2025-06-17 12:39:15,5026.0,5026.0
838,,ING,416,2025-06-17 12:39:15,2025-06-17 12:39:15,6021.0,6021.0
839,,AXA Banque,417,2025-06-17 12:39:15,2025-06-17 12:39:15,5690.0,5690.0
840,,Orange Bank,417,2025-06-17 12:39:15,2025-06-17 12:39:15,3779.0,3779.0
841,,N26,418,2025-06-17 12:39:15,2025-06-17 12:39:15,105.0,105.0
842,,Crédit Mutuel,418,2025-06-17 12:39:15,2025-06-17 12:39:15,7610.0,7610.0
843,,BNP Paribas,419,2025-06-17 12:39:15,2025-06-17 12:39:15,426.0,426.0
844,,Lydia,419,2025-06-17 12:39:15,2025-06-17 12:39:15,6148.0,6148.0
845,,Etoro,419,2025-06-17 12:39:15,2025-06-17 12:39:15,8630.0,8630.0
846,,Lydia,420,2025-06-17 12:39:15,2025-06-17 12:39:15,53.0,53.0
847,,Revolut,420,2025-06-17 12:39:15,2025-06-17 12:39:15,6033.0,6033.0
848,,Société Générale,420,2025-06-17 12:39:15,2025-06-17 12:39:15,4965.0,4965.0
849,,Revolut,421,2025-06-17 12:39:15,2025-06-17 12:39:15,3038.0,3038.0
850,,La Banque Postale,421,2025-06-17 12:39:15,2025-06-17 12:39:15,2005.0,2005.0
851,,Banque Populaire,421,2025-06-17 12:39:15,2025-06-17 12:39:15,4506.0,4506.0
852,,AXA Banque,422,2025-06-17 12:39:15,2025-06-17 12:39:15,7875.0,7875.0
853,,Lydia,422,2025-06-17 12:39:15,2025-06-17 12:39:15,4868.0,4868.0
854,,Caisse d'épargne,422,2025-06-17 12:39:15,2025-06-17 12:39:15,394.0,394.0
855,,Caisse d'épargne,423,2025-06-17 12:39:15,2025-06-17 12:39:15,3881.0,3881.0
856,,Groupama,424,2025-06-17 12:39:15,2025-06-17 12:39:15,6709.0,6709.0
857,,Revolut,424,2025-06-17 12:39:15,2025-06-17 12:39:15,9388.0,9388.0
858,,Crédit Mutuel,425,2025-06-17 12:39:15,2025-06-17 12:39:15,5699.0,5699.0
859,,LCL,426,2025-06-17 12:39:15,2025-06-17 12:39:15,9109.0,9109.0
860,,Caisse d'épargne,427,2025-06-17 12:39:15,2025-06-17 12:39:15,8646.0,8646.0
861,,LCL,428,2025-06-17 12:39:15,2025-06-17 12:39:15,7812.0,7812.0
862,,Lydia,428,2025-06-17 12:39:15,2025-06-17 12:39:15,3465.0,3465.0
863,,Crédit Mutuel,428,2025-06-17 12:39:15,2025-06-17 12:39:15,353.0,353.0
864,,Revolut,429,2025-06-17 12:39:15,2025-06-17 12:39:15,7750.0,7750.0
865,,Hello Bank,429,2025-06-17 12:39:15,2025-06-17 12:39:15,4030.0,4030.0
866,,Société Générale,430,2025-06-17 12:39:15,2025-06-17 12:39:15,892.0,892.0
867,,BoursoBank,430,2025-06-17 12:39:15,2025-06-17 12:39:15,2616.0,2616.0
868,,Groupama,431,2025-06-17 12:39:15,2025-06-17 12:39:15,2641.0,2641.0
869,,La Banque Postale,432,2025-06-17 12:39:15,2025-06-17 12:39:15,5099.0,5099.0
870,,B FOR Bank,432,2025-06-17 12:39:15,2025-06-17 12:39:15,753.0,753.0
871,,Groupama,433,2025-06-17 12:39:15,2025-06-17 12:39:15,5626.0,5626.0
872,,Lydia,433,2025-06-17 12:39:15,2025-06-17 12:39:15,9404.0,9404.0
873,,Caisse d'épargne,434,2025-06-17 12:39:15,2025-06-17 12:39:15,8380.0,8380.0
874,,Lydia,435,2025-06-17 12:39:15,2025-06-17 12:39:15,3299.0,3299.0
875,,Crédit Agricole,435,2025-06-17 12:39:15,2025-06-17 12:39:15,7425.0,7425.0
876,,Caisse d'épargne,435,2025-06-17 12:39:15,2025-06-17 12:39:15,6724.0,6724.0
877,,LCL,436,2025-06-17 12:39:15,2025-06-17 12:39:15,5141.0,5141.0
878,,Société Générale,437,2025-06-17 12:39:15,2025-06-17 12:39:15,8969.0,8969.0
879,,Groupama,437,2025-06-17 12:39:15,2025-06-17 12:39:15,9810.0,9810.0
880,,Crédit Mutuel,437,2025-06-17 12:39:15,2025-06-17 12:39:15,3851.0,3851.0
881,,BNP Paribas,438,2025-06-17 12:39:15,2025-06-17 12:39:15,2275.0,2275.0
882,,Orange Bank,438,2025-06-17 12:39:15,2025-06-17 12:39:15,2854.0,2854.0
883,,Crédit Mutuel,439,2025-06-17 12:39:15,2025-06-17 12:39:15,7783.0,7783.0
884,,HSBC,440,2025-06-17 12:39:15,2025-06-17 12:39:15,9984.0,9984.0
